TCF25	0.0.1.0
ZNF507	2.3.4.0
ZNF236	2.3.4.0
ZNF341	2.3.4.0
ZNF438	2.3.4.0
ZNF788P	2.3.4.0
ZBTB4	2.3.4.0
ZBTB21	2.3.4.0
ZNF407	2.3.4.0
PRDM8	2.3.4.0
PRDM9	2.3.4.0
ZBTB39	2.3.4.0
ZBTB38	2.3.4.0
ZNF251	2.3.4.0
PRDM4	2.3.4.0
PRDM2	2.3.4.0
ZNF646	2.3.4.0
ZNF644	2.3.4.0
ZNF469	2.3.4.0
ZNF462	2.3.4.0
ZNF467	2.3.4.0
ZFPM1	2.3.4.0
ZBTB17	2.3.4.0
ZNF770	2.3.4.0
ZNF277	2.3.4.0
PEG3	2.3.4.0
ZNF668	2.3.4.0
ZNF445	2.3.4.0
ZKSCAN5	2.3.4.0
WIZ	2.3.4.0
ZFP57	2.3.4.0
ZNF552	2.3.4.1
ZNF814	2.3.4.1
ZNF211	2.3.4.1
ZNF256	2.3.4.1
ZNF418	2.3.4.1
ZNF417	2.3.4.1
ZNF587	2.3.4.1
ZNF512	2.3.4.10
ZNF512B	2.3.4.10
ZNF658	2.3.4.11
ZNF423	2.3.4.12
ZNF521	2.3.4.12
ZNF639	2.3.4.13
ZNF711	2.3.4.13
MECOM	2.3.4.14
PRDM16	2.3.4.14
ZNF296	2.3.4.15
BCL11A	2.3.4.15
BCL11B	2.3.4.15
INSM2	2.3.4.16
INSM1	2.3.4.16
HIC1	2.3.4.17
HIC2	2.3.4.17
ZNF518B	2.3.4.18
ZNF518A	2.3.4.18
BNC2	2.3.4.19
ASIC2	2.3.4.19
ZNF217	2.3.4.2
ZNF219	2.3.4.2
ZNF516	2.3.4.2
ZNF536	2.3.4.2
ZFAT	2.3.4.21
HINFP	2.3.4.21
ZNF574	2.3.4.22
ZNF526	2.3.4.22
ZNF319	2.3.4.23
ZNF786	2.3.4.23
ZNF671	2.3.4.24
ZNF134	2.3.4.24
ZNF792	2.3.4.24
ZNF772	2.3.4.24
ZNF334	2.3.4.25
ZNF37A	2.3.4.25
ZNF510	2.3.4.25
ZNF717	2.3.4.25
ZNF248	2.3.4.25
ZNF382	2.3.4.25
SALL4	2.3.4.3
SALL1	2.3.4.3
SALL3	2.3.4.3
SALL2	2.3.4.3
IKZF5	2.3.4.4
IKZF4	2.3.4.4
IKZF1	2.3.4.4
IKZF3	2.3.4.4
IKZF2	2.3.4.4
HIVEP1	2.3.4.5
HIVEP2	2.3.4.5
HIVEP3	2.3.4.5
ZBTB2	2.3.4.6
ZBTB1	2.3.4.6
ZBTB25	2.3.4.6
ZNF292	2.3.4.7
INSL3	2.3.4.7
ZNF654	2.3.4.7
MAZ	2.3.4.8
VEZF1	2.3.4.8
PATZ1	2.3.4.8
ZNF592	2.3.4.9
ZNF687	2.3.4.9
ZNF532	2.3.4.9
ZBED2	2.3.5.0
ZBED1	2.3.5.0
ZBED3	2.3.5.0
ZBED4	2.3.5.0
ZBED5	2.3.5.0
ZBED6	2.3.5.0
DMRTC1	2.5.1.0
DMRTC2	2.5.1.0
DMRTB1	2.5.1.0
DMRT1	2.5.1.0
DMRT2	2.5.1.0
DMRT3	2.5.1.0
DMRTA2	2.5.1.0
DMRTA1	2.5.1.0
KDM2A	2.6.1.0
CXXC1	2.6.1.0
TET1	2.6.1.0
DNMT1	2.6.1.0
MBD1	2.6.1.0
KMT2B	2.6.1.0
KMT2A	2.6.1.0
MYT1L	2.7.1.0
MYT1	2.7.1.0
ST18	2.7.1.0
KAT8	2.7.3.0
KAT5	2.7.3.0
KAT7	2.7.3.0
KAT6B	2.7.3.0
KAT6A	2.7.3.0
L3MBTL1	2.7.4.0
LYAR	2.7.5.0
ZC3H8	2.8.1.0
ZC3H4	2.8.1.0
ZC3H6	2.8.1.0
ZGPAT	2.8.2.0
RC3H2	2.8.3.0
CNOT4	2.8.4.0
THAP1	2.9.1.0
THAP2	2.9.1.0
THAP3	2.9.1.0
THAP4	2.9.1.0
THAP5	2.9.1.0
THAP6	2.9.1.0
THAP7	2.9.1.0
THAP8	2.9.1.0
THAP9	2.9.1.0
THAP12	2.9.1.0
THAP10	2.9.1.0
THAP11	2.9.1.0
HOXD1	3.1.1.1
HOXB1	3.1.1.1
HOXA1	3.1.1.1
EVX1	3.1.1.10
EVX2	3.1.1.10
GBX2	3.1.1.11
GBX1	3.1.1.11
GSX2	3.1.1.12
GSX1	3.1.1.12
MNX1	3.1.1.13
MEOX1	3.1.1.14
MEOX2	3.1.1.14
PDHX	3.1.1.15
HOXB2	3.1.1.2
HOXA2	3.1.1.2
HOXD3	3.1.1.3
HOXB3	3.1.1.3
HOXA3	3.1.1.3
HOXD4	3.1.1.4
HOXC4	3.1.1.4
HOXB4	3.1.1.4
HOXA4	3.1.1.4
HOXC5	3.1.1.5
HOXB5	3.1.1.5
HOXA5	3.1.1.5
HOXC6	3.1.1.6
HOXB6	3.1.1.6
HOXB7	3.1.1.6
HOXA7	3.1.1.6
HOXA6	3.1.1.6
HOXD8	3.1.1.7
HOXC8	3.1.1.7
HOXB8	3.1.1.7
HOXD9	3.1.1.8
HOXA13	3.1.1.8
HOXA11	3.1.1.8
HOXA10	3.1.1.8
HOXC9	3.1.1.8
HOXB9	3.1.1.8
HOXB13	3.1.1.8
HOXA9	3.1.1.8
HOXD12	3.1.1.8
HOXD13	3.1.1.8
HOXD10	3.1.1.8
HOXD11	3.1.1.8
HOXC11	3.1.1.8
HOXC10	3.1.1.8
HOXC13	3.1.1.8
HOXC12	3.1.1.8
CDX1	3.1.1.9
CDX2	3.1.1.9
CDX4	3.1.1.9
POU1F1	3.1.10.1
POU2F2	3.1.10.2
POU2F3	3.1.10.2
POU2F1	3.1.10.2
POU3F4	3.1.10.3
POU3F3	3.1.10.3
POU3F2	3.1.10.3
POU3F1	3.1.10.3
POU4F1	3.1.10.4
POU4F2	3.1.10.4
POU4F3	3.1.10.4
POU5F1	3.1.10.5
POU5F2	3.1.10.5
POU6F2	3.1.10.6
POU6F1	3.1.10.6
HMBOX1	3.1.10.7
HNF1B	3.1.10.7
HNF1A	3.1.10.7
HDX	3.1.10.8
PHTF2	3.1.11.0
PHTF1	3.1.11.0
BARHL2	3.1.2.1
BARHL1	3.1.2.1
LBX2	3.1.2.10
LBX1	3.1.2.10
MSX1	3.1.2.11
MSX2	3.1.2.11
NANOG	3.1.2.12
NKX1-1	3.1.2.13
NKX1-2	3.1.2.13
NKX2-1	3.1.2.14
NKX2-4	3.1.2.14
NKX2-8	3.1.2.15
NKX2-2	3.1.2.15
NKX3-2	3.1.2.16
NKX3-1	3.1.2.16
NKX2-3	3.1.2.17
NKX2-6	3.1.2.17
NKX2-5	3.1.2.17
HMX1	3.1.2.18
HMX3	3.1.2.18
HMX2	3.1.2.18
NKX6-2	3.1.2.19
NKX6-3	3.1.2.19
NKX6-1	3.1.2.19
BARX2	3.1.2.2
BARX1	3.1.2.2
NOTO	3.1.2.20
TLX1	3.1.2.21
TLX2	3.1.2.21
TLX3	3.1.2.21
VAX2	3.1.2.22
VAX1	3.1.2.22
VENTX	3.1.2.23
BSX	3.1.2.3
DBX2	3.1.2.4
DBX1	3.1.2.4
DLX4	3.1.2.5
DLX5	3.1.2.5
DLX6	3.1.2.5
DLX1	3.1.2.5
DLX2	3.1.2.5
DLX3	3.1.2.5
EMX2	3.1.2.6
EMX1	3.1.2.6
EN1	3.1.2.7
EN2	3.1.2.7
HHEX	3.1.2.8
HLX	3.1.2.9
ALX3	3.1.3.1
ALX1	3.1.3.1
ALX4	3.1.3.1
HESX1	3.1.3.10
HOPX	3.1.3.11
ISX	3.1.3.12
LEUTX	3.1.3.13
MIXL1	3.1.3.14
NOBOX	3.1.3.15
OTP	3.1.3.16
CRX	3.1.3.17
OTX1	3.1.3.17
OTX2	3.1.3.17
PHOX2A	3.1.3.18
PHOX2B	3.1.3.18
PITX2	3.1.3.19
PITX3	3.1.3.19
PITX1	3.1.3.19
ARGFX	3.1.3.2
PROP1	3.1.3.20
PRRX1	3.1.3.21
PRRX2	3.1.3.21
PRKRA	3.1.3.22
RAX2	3.1.3.22
RHOXF2	3.1.3.23
RHOXF1	3.1.3.23
SEBOX	3.1.3.24
SHOX2	3.1.3.25
SHOX	3.1.3.25
TPRX1	3.1.3.26
TPRXL	3.1.3.26
UNCX	3.1.3.27
VSX1	3.1.3.28
VSX2	3.1.3.28
ARX	3.1.3.3
DMBX1	3.1.3.4
DPRX	3.1.3.5
DRGX	3.1.3.6
DUX4L4	3.1.3.7
DUX4	3.1.3.7
DUXA	3.1.3.7
ESX1	3.1.3.8
GSC2	3.1.3.9
GSC	3.1.3.9
IRX4	3.1.4.1
IRX6	3.1.4.1
IRX1	3.1.4.1
IRX3	3.1.4.1
IRX2	3.1.4.1
IRX5	3.1.4.1
MEIS3	3.1.4.2
MEIS2	3.1.4.2
MEIS1	3.1.4.2
MKX	3.1.4.3
PKNOX1	3.1.4.4
PKNOX2	3.1.4.4
TGIF2LY	3.1.4.5
TGIF2LX	3.1.4.5
TGIF2	3.1.4.5
TGIF1	3.1.4.5
ISL1	3.1.5.1
ISL2	3.1.5.1
LHX1	3.1.5.2
LHX5	3.1.5.2
LHX2	3.1.5.3
LHX9	3.1.5.3
LHX3	3.1.5.4
LHX4	3.1.5.4
LHX6	3.1.5.5
LHX8	3.1.5.5
LMX1A	3.1.5.6
LMX1B	3.1.5.6
SIX1	3.1.6.1
SIX2	3.1.6.1
SIX6	3.1.6.2
SIX3	3.1.6.2
SIX4	3.1.6.3
SIX5	3.1.6.3
PROX1	3.1.7.0
PROX2	3.1.7.0
ADNP	3.1.8.1
ADNP2	3.1.8.1
TSHZ2	3.1.8.2
TSHZ3	3.1.8.2
TSHZ1	3.1.8.2
ZEB1	3.1.8.3
ZEB2	3.1.8.3
ZFHX4	3.1.8.4
ZFHX3	3.1.8.4
ZFHX2	3.1.8.4
HOMEZ	3.1.8.5
ZHX2	3.1.8.5
ZHX3	3.1.8.5
ZHX1	3.1.8.5
NANOGNB	3.1.8.5
ONECUT2	3.1.9.1
ONECUT3	3.1.9.1
ONECUT1	3.1.9.1
CUX1	3.1.9.2
CUX2	3.1.9.2
SATB2	3.1.9.3
SATB1	3.1.9.3
PAX7	3.2.1.1
PAX3	3.2.1.1
PAX4	3.2.1.2
PAX6	3.2.1.2
PAX1	3.2.2.1
PAX9	3.2.2.1
PAX5	3.2.2.2
PAX8	3.2.2.2
PAX2	3.2.2.2
FOXA1	3.3.1.1
FOXA3	3.3.1.1
FOXA2	3.3.1.1
FOXJ1	3.3.1.10
FOXJ2	3.3.1.10
FOXJ3	3.3.1.10
FOXK2	3.3.1.11
FOXK1	3.3.1.11
FOXL2	3.3.1.12
FOXL1	3.3.1.12
FOXM1	3.3.1.13
FOXN4	3.3.1.14
FOXN1	3.3.1.14
FOXN2	3.3.1.14
FOXN3	3.3.1.14
FOXO3	3.3.1.15
FOXO1	3.3.1.15
FOXO6	3.3.1.15
FOXO4	3.3.1.15
FOXP2	3.3.1.16
FOXP3	3.3.1.16
FOXP1	3.3.1.16
FOXP4	3.3.1.16
FOXQ1	3.3.1.17
FOXR1	3.3.1.18
FOXR2	3.3.1.18
FOXS1	3.3.1.19
FOXB1	3.3.1.2
FOXB2	3.3.1.2
FOXC1	3.3.1.3
FOXC2	3.3.1.3
FOXD4L4	3.3.1.4
FOXD4L5	3.3.1.4
FOXD4L6	3.3.1.4
FOXD4L1	3.3.1.4
FOXD4L3	3.3.1.4
FOXD4	3.3.1.4
FOXD2	3.3.1.4
FOXD3	3.3.1.4
FOXD1	3.3.1.4
FOXE1	3.3.1.5
FOXE3	3.3.1.5
FOXF1	3.3.1.6
FOXF2	3.3.1.6
FOXG1	3.3.1.7
FOXH1	3.3.1.8
FOXI1	3.3.1.9
FOXI3	3.3.1.9
FOXI2	3.3.1.9
E2F4	3.3.2.1
E2F7	3.3.2.1
E2F6	3.3.2.1
E2F5	3.3.2.1
E2F3	3.3.2.1
E2F2	3.3.2.1
E2F1	3.3.2.1
E2F8	3.3.2.1
PTGDR	3.3.2.2
APC	3.3.2.2
RFX8	3.3.3.0
RFX4	3.3.3.0
RFX6	3.3.3.0
RFX7	3.3.3.0
RFX1	3.3.3.0
RFX3	3.3.3.0
RFX5	3.3.3.0
RFX2	3.3.3.0
HSFY1	3.4.1.0
HSFX3	3.4.1.0
HSFX1	3.4.1.0
HSF1	3.4.1.0
HSF2	3.4.1.0
HSF5	3.4.1.0
HSF4	3.4.1.0
MYBL2	3.5.1.1
CDC5L	3.5.1.1
MYBL1	3.5.1.1
MYB	3.5.1.1
SNAPC4	3.5.1.1
NCOR2	3.5.1.2
NCOR1	3.5.1.2
RCOR3	3.5.1.2
RCOR2	3.5.1.2
RCOR1	3.5.1.2
TRERF1	3.5.1.3
ZNF541	3.5.1.3
CRAMP1	3.5.1.3
MIER1	3.5.1.3
MIER2	3.5.1.3
MIER3	3.5.1.3
DMAP1	3.5.1.3
MIDEAS	3.5.1.3
DNAJC1	3.5.1.4
DNAJC2	3.5.1.4
SMARCA1	3.5.1.5
SMARCA5	3.5.1.5
SMARCC2	3.5.1.6
SMARCC1	3.5.1.6
TADA2A	3.5.1.6
TADA2B	3.5.1.6
DMTF1	3.5.1.7
ETV3L	3.5.2.1
ERF	3.5.2.1
ERG	3.5.2.1
ETS2	3.5.2.1
ETS1	3.5.2.1
FLI1	3.5.2.1
GABPA	3.5.2.1
ETV3	3.5.2.1
ETV2	3.5.2.1
FEV	3.5.2.1
ELK3	3.5.2.2
ELK1	3.5.2.2
ELK4	3.5.2.2
ETV1	3.5.2.2
ETV5	3.5.2.2
ETV4	3.5.2.2
EFNA2	3.5.2.3
ELF2	3.5.2.3
ELF4	3.5.2.3
EHF	3.5.2.4
ELF3	3.5.2.4
ELF5	3.5.2.4
SPI1	3.5.2.5
SPIB	3.5.2.5
SPIC	3.5.2.5
ETV7	3.5.2.6
ETV6	3.5.2.6
SPDEF	3.5.2.7
IRF3	3.5.3.0
IRF2	3.5.3.0
IRF1	3.5.3.0
IRF7	3.5.3.0
IRF6	3.5.3.0
IRF5	3.5.3.0
IRF4	3.5.3.0
IRF9	3.5.3.0
IRF8	3.5.3.0
TEAD3	3.6.1.0
TEAD2	3.6.1.0
TEAD1	3.6.1.0
TEAD4	3.6.1.0
ARID1B	3.7.1.1
ARID1A	3.7.1.1
ARID2	3.7.1.2
ARID3A	3.7.1.3
ARID4A	3.7.1.4
ARID4B	3.7.1.4
ARID5B	3.7.1.5
ARID5A	3.7.1.5
KDM5A	3.7.1.6
KDM5B	3.7.1.6
KDM5C	3.7.1.6
JARID2	3.7.1.7
SRY	4.1.1.1
SOX21	4.1.1.2
SOX14	4.1.1.2
SOX2	4.1.1.2
SOX3	4.1.1.2
SOX1	4.1.1.2
SOX11	4.1.1.3
SOX12	4.1.1.3
SOX4	4.1.1.3
SOX13	4.1.1.4
SOX6	4.1.1.4
SOX5	4.1.1.4
SOX10	4.1.1.5
SOX8	4.1.1.5
SOX9	4.1.1.5
SOX17	4.1.1.6
SOX7	4.1.1.6
SOX18	4.1.1.6
SOX15	4.1.1.7
SOX30	4.1.1.8
HBP1	4.1.1.9
BBX	4.1.1.9
CIC	4.1.1.9
HMG20A	4.1.2.0
HMG20B	4.1.2.0
TOX4	4.1.2.0
TOX3	4.1.2.0
TOX2	4.1.2.0
HMGXB3	4.1.2.0
TOX	4.1.2.0
SMARCE1	4.1.2.0
TCF7	4.1.3.0
LEF1	4.1.3.0
TCF7L1	4.1.3.0
TCF7L2	4.1.3.0
TAF1	4.1.3.0
PBRM1	4.1.4.0
HMGXB4	4.1.4.0
NSD2	4.1.5.0
SSRP1	4.1.5.0
UBTF	4.1.6.1
UBTFL1	4.1.6.2
TFAM	4.1.7.0
NFYC	4.2.1.0
NFYB	4.2.1.0
NFYA	4.2.1.0
MEF2C	5.1.1.1
MEF2B	5.1.1.1
MEF2A	5.1.1.1
MEF2D	5.1.1.1
SRF	5.1.2.0
AIRE	5.3.1.0
DEAF1	5.3.2.0
GMEB2	5.3.3.1
GMEB1	5.3.3.1
PMP22	5.3.4.0
SP140	5.3.5.1
SP140L	5.3.5.1
SP100	5.3.5.2
NFKB1	6.1.1.1
NFKB2	6.1.1.1
RELB	6.1.1.2
RELA	6.1.1.2
REL	6.1.1.2
BCL3	6.1.2.1
PPP1R13L	6.1.2.2
NFATC1	6.1.3.0
NFATC2	6.1.3.0
NFATC3	6.1.3.0
NFATC4	6.1.3.0
NFAT5	6.1.3.0
RBPJ	6.1.4.1
RBPJL	6.1.4.1
EBF4	6.1.5.0
EBF3	6.1.5.0
EBF2	6.1.5.0
EBF1	6.1.5.0
STAT5B	6.2.1.0
STAT5A	6.2.1.0
STAT6	6.2.1.0
STAT4	6.2.1.0
STAT3	6.2.1.0
STAT2	6.2.1.0
STAT1	6.2.1.0
TP53	6.3.1.0
TP73	6.3.1.0
CKAP4	6.3.1.0
RUNX2	6.4.1.0
RUNX3	6.4.1.0
RUNX1	6.4.1.0
TBX19	6.5.1.0
TBXT	6.5.1.0
TBX1	6.5.3.0
TBX20	6.5.3.0
TBX22	6.5.3.0
TBX15	6.5.3.0
TBX18	6.5.3.0
TBX10	6.5.3.0
TBX2	6.5.4.0
TBX3	6.5.4.0
TBX5	6.5.4.0
TBX4	6.5.4.0
TBX6	6.5.5.0
MYRF	6.6.1.0
GRHL1	6.7.1.1
GRHL2	6.7.1.1
GRHL3	6.7.1.1
UBP1	6.7.2.0
TFCP2L1	6.7.2.0
TFCP2	6.7.2.0
SMAD9	7.1.1.1
SMAD5	7.1.1.1
SMAD2	7.1.1.1
SMAD3	7.1.1.1
GARS1	7.1.1.1
SMAD4	7.1.1.2
SMAD6	7.1.1.3
SMAD7	7.1.1.3
NFIC	7.1.2.0
NFIB	7.1.2.0
NFIA	7.1.2.0
NFIX	7.1.2.0
GCM1	7.2.1.0
GCM2	7.2.1.0
TBP	8.1.1.0
TBPL2	8.1.1.0
TBPL1	8.1.1.0
HMGA2	8.2.1.0
HMGA1	8.2.1.0
YBX3	9.1.1.1
YBX1	9.1.1.2
YBX2	9.1.1.3
# manually
AR	2.1.1.1
ELF1	3.5.2.3
NR2F2	2.1.3.5
NRF1	0.0.6.0
PBX2	3.1.4.4
PBX3	3.1.4.4
TBX21	6.5.3.0
TFDP1	3.3.2.2
TP63	6.3.1.0
AEBP1	2.3.2.4
BNC1	2.3.4.19
DACH1	0.0.0.0
ENO1	0.0.0.0
NR5A1	2.1.5.0
GTF2I	0.0.0.0
HLF	1.1.8.2
HES1	1.2.4.1
SP110	5.3.4.0
PDX1	3.1.1.15
SMAD1	7.1.1.1
BORCS8-MEF2B	5.1.1.1
MTF1	2.3.3.24
NHLH1	1.2.3.1
PBX1	3.1.4.4
PLSCR1	0.0.0.0
POU5F1B	3.1.10.5
RLF	2.3.4.7
SKI	0.0.0.0
SKIL	0.0.0.0
TFDP2	0.0.0.0
NR2E1	2.1.3.3
NR2C1	2.1.3.4
ZFY	0.0.0.0
ZNF8	0.0.0.0
ZNF12	0.0.0.0
ZNF708	0.0.0.0
ZNF69	0.0.0.0
ZNF85	0.0.0.0
ZNF90	0.0.0.0
ZNF225	2.3.3.47
ZNF112	0.0.0.0
ZNF230	2.3.3.47
EOMES	6.5.2.0
ZNF254	0.0.0.0
GTF2IRD1	0.0.0.0
NR1I3	2.1.2.4
TBR1	6.5.2.0
ZNF273	0.0.0.0
ATMIN	0.0.0.0
ZNF473	0.0.0.0
DUX5	3.1.3.7
DUX1	3.1.3.7
RAX	3.1.3.22
KCNIP3	0.0.0.0
ZNF117	0.0.0.0
CC2D1A	0.0.0.0
ZNF821	0.0.0.0
ZNF395	0.0.0.0
NKRF	0.0.0.0
ZNF253	0.0.0.0
SLC2A4RG	0.0.0.0
JPH2	0.0.0.0
ZNF630	0.0.0.0
ZNF492	0.0.0.0
PRDM12	0.0.0.0
ZSCAN18	0.0.0.0
ZBTB10	0.0.0.0
ZNF426	0.0.0.0
ZNF750	0.0.0.0
CARF	0.0.0.0
ZNF430	0.0.0.0
PBX4	3.1.4.4
ZNF93	0.0.0.0
GTF2IRD2	0.0.0.0
ZNF527	0.0.0.0
PGBD1	0.0.0.0
SPZ1	0.0.0.0
ZNF700	0.0.0.0
ZNF486	0.0.0.0
NACC1	0.0.0.0
ZNF257	0.0.0.0
DACH2	0.0.0.0
ZNF573	0.0.0.0
OSR1	2.3.2.4
NACC2	0.0.0.0
ZNF688	0.0.0.0
ZNF98	2.3.3.60
ZNF681	0.0.0.0
CREBRF	1.1.7.2
HSFY2	3.4.1.0
ZNF100	2.3.3.59
ZNF540	0.0.0.0
ZNF92	0.0.0.0
ZNF883	0.0.0.0
ZNF675	0.0.0.0
ZNF367	0.0.0.0
MYRFL	6.6.1.0
ZNF626	0.0.0.0
CC2D1B	0.0.0.0
USF3	1.2.6.2
ZBTB9	2.3.2.1
MYPOP	0.0.0.0
ZNF429	2.3.4.0
ZNF699	2.3.4.0
ZNF773	2.3.3.42
SKIDA1	0.0.0.0
ZNF728	0.0.0.0
ZNF761	0.0.0.0
ZNF470	0.0.0.0
GTF2IRD2B	0.0.0.0
MAFA	1.1.3.1
ZNF716	2.3.4.0
ZNF704	2.3.4.0
ZNF862	2.3.4.0
SKOR2	0.0.0.0
ZBTB8A	2.3.2.1
ZNF732	2.3.4.0
RHOXF2B	3.1.3.23
ZNF735	2.3.4.0
TCF24	1.2.3.3
ZNF737	0.0.0.0
HSFX2	3.4.1.0
ZNF705B	0.0.0.0
ZNF783	0.0.0.0
ZNF587B	2.3.4.1
ZNF865	0.0.0.0
CCDC169-SOHLH2	1.2.5.5
ZNF559-ZNF177	2.3.3.45
ERV3-1-ZNF117	0.0.0.0
